0.000000 1:1.381370 2:0.000000 3:2.454690 
0.000000 1:1.400000 2:0.000000 3:2.400000 
0.000000 1:1.350740 2:-0.375926 3:2.400000 
0.000000 1:1.332760 2:-0.370922 3:2.454690 
0.000000 1:1.384260 2:0.000000 3:2.487500 
0.000000 1:1.335550 2:-0.371699 3:2.487500 
0.000000 1:1.403120 2:0.000000 3:2.498440 
0.000000 1:1.353760 2:-0.376765 3:2.498440 
0.000000 1:1.432410 2:0.000000 3:2.487500 
0.000000 1:1.382010 2:-0.384628 3:2.487500 
0.000000 1:1.466550 2:0.000000 3:2.454690 
0.000000 1:1.414950 2:-0.393796 3:2.454690 
0.000000 1:1.500000 2:0.000000 3:2.400000 
0.000000 1:1.447220 2:-0.402778 3:2.400000 
0.000000 1:1.211260 2:-0.711407 3:2.400000 
0.000000 1:1.195140 2:-0.701938 3:2.454690 
0.000000 1:1.197640 2:-0.703409 3:2.487500 
0.000000 1:1.213960 2:-0.712995 3:2.498440 
0.000000 1:1.239300 2:-0.727875 3:2.487500 
0.000000 1:1.268840 2:-0.745225 3:2.454690 
0.000000 1:1.297780 2:-0.762222 3:2.400000 
0.000000 1:0.994000 2:-0.994000 3:2.400000 
0.000000 1:0.980770 2:-0.980770 3:2.454690 
0.000000 1:0.982824 2:-0.982824 3:2.487500 
0.000000 1:0.996219 2:-0.996219 3:2.498440 
0.000000 1:1.017010 2:-1.017010 3:2.487500 
0.000000 1:1.041250 2:-1.041250 3:2.454690 
0.000000 1:1.065000 2:-1.065000 3:2.400000 
0.000000 1:0.711407 2:-1.211260 3:2.400000 
0.000000 1:0.701938 2:-1.195140 3:2.454690 
0.000000 1:0.703409 2:-1.197640 3:2.487500 
0.000000 1:0.712995 2:-1.213960 3:2.498440 
0.000000 1:0.727875 2:-1.239300 3:2.487500 
0.000000 1:0.745225 2:-1.268840 3:2.454690 
0.000000 1:0.762222 2:-1.297780 3:2.400000 
0.000000 1:0.375926 2:-1.350740 3:2.400000 
0.000000 1:0.370922 2:-1.332760 3:2.454690 
0.000000 1:0.371699 2:-1.335550 3:2.487500 
0.000000 1:0.376765 2:-1.353760 3:2.498440 
0.000000 1:0.384628 2:-1.382010 3:2.487500 
0.000000 1:0.393796 2:-1.414950 3:2.454690 
0.000000 1:0.402778 2:-1.447220 3:2.400000 
0.000000 1:0.000000 2:-1.400000 3:2.400000 
0.000000 1:0.000000 2:-1.381370 3:2.454690 
0.000000 1:0.000000 2:-1.384260 3:2.487500 
0.000000 1:0.000000 2:-1.403120 3:2.498440 
0.000000 1:0.000000 2:-1.432410 3:2.487500 
0.000000 1:0.000000 2:-1.466550 3:2.454690 
0.000000 1:0.000000 2:-1.500000 3:2.400000 
0.000000 1:-0.375926 2:-1.350740 3:2.400000 
0.000000 1:-0.370922 2:-1.332760 3:2.454690 
0.000000 1:-0.371699 2:-1.335550 3:2.487500 
0.000000 1:-0.376765 2:-1.353760 3:2.498440 
0.000000 1:-0.384628 2:-1.382010 3:2.487500 
0.000000 1:-0.393796 2:-1.414950 3:2.454690 
0.000000 1:-0.402778 2:-1.447220 3:2.400000 
0.000000 1:-0.711407 2:-1.211260 3:2.400000 
0.000000 1:-0.701938 2:-1.195140 3:2.454690 
0.000000 1:-0.703409 2:-1.197640 3:2.487500 
0.000000 1:-0.712995 2:-1.213960 3:2.498440 
0.000000 1:-0.727875 2:-1.239300 3:2.487500 
0.000000 1:-0.745225 2:-1.268840 3:2.454690 
0.000000 1:-0.762222 2:-1.297780 3:2.400000 
0.000000 1:-0.994000 2:-0.994000 3:2.400000 
0.000000 1:-0.980770 2:-0.980770 3:2.454690 
0.000000 1:-0.982824 2:-0.982824 3:2.487500 
0.000000 1:-0.996219 2:-0.996219 3:2.498440 
0.000000 1:-1.017010 2:-1.017010 3:2.487500 
0.000000 1:-1.041250 2:-1.041250 3:2.454690 
0.000000 1:-1.065000 2:-1.065000 3:2.400000 
0.000000 1:-1.211260 2:-0.711407 3:2.400000 
0.000000 1:-1.195140 2:-0.701938 3:2.454690 
0.000000 1:-1.197640 2:-0.703409 3:2.487500 
0.000000 1:-1.213960 2:-0.712995 3:2.498440 
0.000000 1:-1.239300 2:-0.727875 3:2.487500 
0.000000 1:-1.268840 2:-0.745225 3:2.454690 
0.000000 1:-1.297780 2:-0.762222 3:2.400000 
0.000000 1:-1.350740 2:-0.375926 3:2.400000 
0.000000 1:-1.332760 2:-0.370922 3:2.454690 
0.000000 1:-1.335550 2:-0.371699 3:2.487500 
0.000000 1:-1.353760 2:-0.376765 3:2.498440 
0.000000 1:-1.382010 2:-0.384628 3:2.487500 
0.000000 1:-1.414950 2:-0.393796 3:2.454690 
0.000000 1:-1.447220 2:-0.402778 3:2.400000 
0.000000 1:-1.400000 2:0.000000 3:2.400000 
0.000000 1:-1.381370 2:0.000000 3:2.454690 
0.000000 1:-1.384260 2:0.000000 3:2.487500 
0.000000 1:-1.403120 2:0.000000 3:2.498440 
0.000000 1:-1.432410 2:0.000000 3:2.487500 
0.000000 1:-1.466550 2:0.000000 3:2.454690 
0.000000 1:-1.500000 2:0.000000 3:2.400000 
0.000000 1:-1.350740 2:0.375926 3:2.400000 
0.000000 1:-1.332760 2:0.370922 3:2.454690 
0.000000 1:-1.335550 2:0.371699 3:2.487500 
0.000000 1:-1.353760 2:0.376765 3:2.498440 
0.000000 1:-1.382010 2:0.384628 3:2.487500 
0.000000 1:-1.414950 2:0.393796 3:2.454690 
0.000000 1:-1.447220 2:0.402778 3:2.400000 
0.000000 1:-1.211260 2:0.711407 3:2.400000 
0.000000 1:-1.195140 2:0.701938 3:2.454690 
0.000000 1:-1.197640 2:0.703409 3:2.487500 
0.000000 1:-1.213960 2:0.712995 3:2.498440 
0.000000 1:-1.239300 2:0.727875 3:2.487500 
0.000000 1:-1.268840 2:0.745225 3:2.454690 
0.000000 1:-1.297780 2:0.762222 3:2.400000 
0.000000 1:-0.994000 2:0.994000 3:2.400000 
0.000000 1:-0.980770 2:0.980770 3:2.454690 
0.000000 1:-0.982824 2:0.982824 3:2.487500 
0.000000 1:-0.996219 2:0.996219 3:2.498440 
0.000000 1:-1.017010 2:1.017010 3:2.487500 
0.000000 1:-1.041250 2:1.041250 3:2.454690 
0.000000 1:-1.065000 2:1.065000 3:2.400000 
0.000000 1:-0.711407 2:1.211260 3:2.400000 
0.000000 1:-0.701938 2:1.195140 3:2.454690 
0.000000 1:-0.703409 2:1.197640 3:2.487500 
0.000000 1:-0.712995 2:1.213960 3:2.498440 
0.000000 1:-0.727875 2:1.239300 3:2.487500 
0.000000 1:-0.745225 2:1.268840 3:2.454690 
0.000000 1:-0.762222 2:1.297780 3:2.400000 
0.000000 1:-0.375926 2:1.350740 3:2.400000 
0.000000 1:-0.370922 2:1.332760 3:2.454690 
0.000000 1:-0.371699 2:1.335550 3:2.487500 
0.000000 1:-0.376765 2:1.353760 3:2.498440 
0.000000 1:-0.384628 2:1.382010 3:2.487500 
0.000000 1:-0.393796 2:1.414950 3:2.454690 
0.000000 1:-0.402778 2:1.447220 3:2.400000 
0.000000 1:0.000000 2:1.400000 3:2.400000 
0.000000 1:0.000000 2:1.381370 3:2.454690 
0.000000 1:0.000000 2:1.384260 3:2.487500 
0.000000 1:0.000000 2:1.403120 3:2.498440 
0.000000 1:0.000000 2:1.432410 3:2.487500 
0.000000 1:0.000000 2:1.466550 3:2.454690 
0.000000 1:0.000000 2:1.500000 3:2.400000 
0.000000 1:0.375926 2:1.350740 3:2.400000 
0.000000 1:0.370922 2:1.332760 3:2.454690 
0.000000 1:0.371699 2:1.335550 3:2.487500 
0.000000 1:0.376765 2:1.353760 3:2.498440 
0.000000 1:0.384628 2:1.382010 3:2.487500 
0.000000 1:0.393796 2:1.414950 3:2.454690 
0.000000 1:0.402778 2:1.447220 3:2.400000 
0.000000 1:0.711407 2:1.211260 3:2.400000 
0.000000 1:0.701938 2:1.195140 3:2.454690 
0.000000 1:0.703409 2:1.197640 3:2.487500 
0.000000 1:0.712995 2:1.213960 3:2.498440 
0.000000 1:0.727875 2:1.239300 3:2.487500 
0.000000 1:0.745225 2:1.268840 3:2.454690 
0.000000 1:0.762222 2:1.297780 3:2.400000 
0.000000 1:0.994000 2:0.994000 3:2.400000 
0.000000 1:0.980770 2:0.980770 3:2.454690 
0.000000 1:0.982824 2:0.982824 3:2.487500 
0.000000 1:0.996219 2:0.996219 3:2.498440 
0.000000 1:1.017010 2:1.017010 3:2.487500 
0.000000 1:1.041250 2:1.041250 3:2.454690 
0.000000 1:1.065000 2:1.065000 3:2.400000 
0.000000 1:1.211260 2:0.711407 3:2.400000 
0.000000 1:1.195140 2:0.701938 3:2.454690 
0.000000 1:1.197640 2:0.703409 3:2.487500 
0.000000 1:1.213960 2:0.712995 3:2.498440 
0.000000 1:1.239300 2:0.727875 3:2.487500 
0.000000 1:1.268840 2:0.745225 3:2.454690 
0.000000 1:1.297780 2:0.762222 3:2.400000 
0.000000 1:1.350740 2:0.375926 3:2.400000 
0.000000 1:1.332760 2:0.370922 3:2.454690 
0.000000 1:1.335550 2:0.371699 3:2.487500 
0.000000 1:1.353760 2:0.376765 3:2.498440 
0.000000 1:1.382010 2:0.384628 3:2.487500 
0.000000 1:1.414950 2:0.393796 3:2.454690 
0.000000 1:1.447220 2:0.402778 3:2.400000 
0.000000 1:1.623840 2:0.000000 3:2.137850 
0.000000 1:1.566710 2:-0.436032 3:2.137850 
0.000000 1:1.740740 2:0.000000 3:1.877780 
0.000000 1:1.679490 2:-0.467421 3:1.877780 
0.000000 1:1.843750 2:0.000000 3:1.621870 
0.000000 1:1.778880 2:-0.495081 3:1.621880 
0.000000 1:1.925930 2:0.000000 3:1.372220 
0.000000 1:1.858160 2:-0.517147 3:1.372220 
0.000000 1:1.980320 2:0.000000 3:1.130900 
0.000000 1:1.910650 2:-0.531754 3:1.130900 
0.000000 1:2.000000 2:0.000000 3:0.900000 
0.000000 1:1.929630 2:-0.537037 3:0.900000 
0.000000 1:1.404920 2:-0.825153 3:2.137850 
0.000000 1:1.506060 2:-0.884554 3:1.877780 
0.000000 1:1.595190 2:-0.936898 3:1.621880 
0.000000 1:1.666280 2:-0.978656 3:1.372220 
0.000000 1:1.713350 2:-1.006300 3:1.130900 
0.000000 1:1.730370 2:-1.016300 3:0.900000 
0.000000 1:1.152930 2:-1.152930 3:2.137850 
0.000000 1:1.235930 2:-1.235930 3:1.877780 
0.000000 1:1.309060 2:-1.309060 3:1.621870 
0.000000 1:1.367410 2:-1.367410 3:1.372220 
0.000000 1:1.406030 2:-1.406030 3:1.130900 
0.000000 1:1.420000 2:-1.420000 3:0.900000 
0.000000 1:0.825153 2:-1.404920 3:2.137850 
0.000000 1:0.884554 2:-1.506060 3:1.877780 
0.000000 1:0.936898 2:-1.595190 3:1.621880 
0.000000 1:0.978656 2:-1.666280 3:1.372220 
0.000000 1:1.006300 2:-1.713350 3:1.130900 
0.000000 1:1.016300 2:-1.730370 3:0.900000 
0.000000 1:0.436032 2:-1.566710 3:2.137850 
0.000000 1:0.467421 2:-1.679490 3:1.877780 
0.000000 1:0.495081 2:-1.778880 3:1.621870 
0.000000 1:0.517147 2:-1.858160 3:1.372220 
0.000000 1:0.531754 2:-1.910650 3:1.130900 
0.000000 1:0.537037 2:-1.929630 3:0.900000 
0.000000 1:0.000000 2:-1.623840 3:2.137850 
0.000000 1:0.000000 2:-1.740740 3:1.877780 
0.000000 1:0.000000 2:-1.843750 3:1.621870 
0.000000 1:0.000000 2:-1.925930 3:1.372220 
0.000000 1:0.000000 2:-1.980320 3:1.130900 
0.000000 1:0.000000 2:-2.000000 3:0.900000 
0.000000 1:-0.436032 2:-1.566710 3:2.137850 
0.000000 1:-0.467421 2:-1.679490 3:1.877780 
0.000000 1:-0.495081 2:-1.778880 3:1.621880 
0.000000 1:-0.517147 2:-1.858160 3:1.372220 
0.000000 1:-0.531754 2:-1.910650 3:1.130900 
0.000000 1:-0.537037 2:-1.929630 3:0.900000 
0.000000 1:-0.825153 2:-1.404920 3:2.137850 
0.000000 1:-0.884554 2:-1.506060 3:1.877780 
0.000000 1:-0.936898 2:-1.595190 3:1.621880 
0.000000 1:-0.978656 2:-1.666280 3:1.372220 
0.000000 1:-1.006300 2:-1.713350 3:1.130900 
0.000000 1:-1.016300 2:-1.730370 3:0.900000 
0.000000 1:-1.152930 2:-1.152930 3:2.137850 
0.000000 1:-1.235930 2:-1.235930 3:1.877780 
0.000000 1:-1.309060 2:-1.309060 3:1.621870 
0.000000 1:-1.367410 2:-1.367410 3:1.372220 
0.000000 1:-1.406030 2:-1.406030 3:1.130900 
0.000000 1:-1.420000 2:-1.420000 3:0.900000 
0.000000 1:-1.404920 2:-0.825153 3:2.137850 
